"Time","proxy-server-6c7d596b95-28skc / default / PKG","yolo-server-798f5c5578-ll75h / default / PKG","proxy-server-6c7d596b95-28skc / default / DRAM","yolo-server-798f5c5578-ll75h / default / DRAM","proxy-server-6c7d596b95-28skc / default / OTHER","yolo-server-798f5c5578-ll75h / default / OTHER","proxy-server-6c7d596b95-28skc / default / GPU","yolo-server-798f5c5578-ll75h / default / GPU"
2024-07-09 21:56:43,0.411,28.3,0,0,0,0,0,0
2024-07-09 21:56:44,0,0,0,0,0,0,0,0
2024-07-09 21:56:45,0,0,0,0,0,0,0,0
2024-07-09 21:56:46,0.456,27.5,0,0,0,0,0,0
2024-07-09 21:56:47,0,0,0,0,0,0,0,0
2024-07-09 21:56:48,0,0,0,0,0,0,0,0
2024-07-09 21:56:49,0.384,23.5,0,0,0,0,0,0
2024-07-09 21:56:50,0,0,0,0,0,0,0,0
2024-07-09 21:56:51,0,0,0,0,0,0,0,0
2024-07-09 21:56:52,0.414,26.7,0,0,0,0,0,0
2024-07-09 21:56:53,0,0,0,0,0,0,0,0
2024-07-09 21:56:54,0,0,0,0,0,0,0,0
2024-07-09 21:56:55,0.429,26.8,0,0,0,0,0,0
2024-07-09 21:56:56,0,0,0,0,0,0,0,0
2024-07-09 21:56:57,0,0,0,0,0,0,0,0
2024-07-09 21:56:58,0.381,28.2,0,0,0,0,0,0
2024-07-09 21:56:59,0,0,0,0,0,0,0,0
2024-07-09 21:57:00,0,0,0,0,0,0,0,0
2024-07-09 21:57:01,0.411,31.3,0,0,0,0,0,0
2024-07-09 21:57:02,0,0,0,0,0,0,0,0
2024-07-09 21:57:03,0,0,0,0,0,0,0,0
2024-07-09 21:57:04,0.429,30.9,0,0,0,0,0,0
2024-07-09 21:57:05,0,0,0,0,0,0,0,0
2024-07-09 21:57:06,0,0,0,0,0,0,0,0
2024-07-09 21:57:07,0.318,33.2,0,0,0,0,0,0
2024-07-09 21:57:08,0,0,0,0,0,0,0,0
2024-07-09 21:57:09,0,0,0,0,0,0,0,0
2024-07-09 21:57:10,0.405,24.1,0,0,0,0,0,0
2024-07-09 21:57:11,0,0,0,0,0,0,0,0
2024-07-09 21:57:12,0,0,0,0,0,0,0,0
2024-07-09 21:57:13,0.411,23.3,0,0,0,0,0,0
2024-07-09 21:57:14,0,0,0,0,0,0,0,0
2024-07-09 21:57:15,0,0,0,0,0,0,0,0
2024-07-09 21:57:16,0.420,24.4,0,0,0,0,0,0
2024-07-09 21:57:17,0,0,0,0,0,0,0,0
2024-07-09 21:57:18,0,0,0,0,0,0,0,0
2024-07-09 21:57:19,0.342,33.4,0,0,0,0,0,0
2024-07-09 21:57:20,0,0,0,0,0,0,0,0
2024-07-09 21:57:21,0,0,0,0,0,0,0,0
2024-07-09 21:57:22,0.381,29.8,0,0,0,0,0,0
2024-07-09 21:57:23,0,0,0,0,0,0,0,0
2024-07-09 21:57:24,0,0,0,0,0,0,0,0
2024-07-09 21:57:25,0.474,28.4,0,0,0,0,0,0
2024-07-09 21:57:26,0,0,0,0,0,0,0,0
2024-07-09 21:57:27,0,0,0,0,0,0,0,0
2024-07-09 21:57:28,0.414,26.6,0,0,0,0,0,0
2024-07-09 21:57:29,0,0,0,0,0,0,0,0
2024-07-09 21:57:30,0,0,0,0,0,0,0,0
2024-07-09 21:57:31,0.405,29.6,0,0,0,0,0,0
2024-07-09 21:57:32,0,0,0,0,0,0,0,0
2024-07-09 21:57:33,0,0,0,0,0,0,0,0
2024-07-09 21:57:34,0.423,26.0,0,0,0,0,0,0
2024-07-09 21:57:35,0,0,0,0,0,0,0,0
2024-07-09 21:57:36,0,0,0,0,0,0,0,0
2024-07-09 21:57:37,0.387,28.1,0,0,0,0,0,0
2024-07-09 21:57:38,0,0,0,0,0,0,0,0
2024-07-09 21:57:39,0,0,0,0,0,0,0,0
2024-07-09 21:57:40,0.438,28.3,0,0,0,0,0,0
2024-07-09 21:57:41,0,0,0,0,0,0,0,0
2024-07-09 21:57:42,0,0,0,0,0,0,0,0
2024-07-09 21:57:43,0.360,27.9,0,0,0,0,0,0
2024-07-09 21:57:44,0,0,0,0,0,0,0,0
2024-07-09 21:57:45,0,0,0,0,0,0,0,0
2024-07-09 21:57:46,0.471,28.0,0,0,0,0,0,0
2024-07-09 21:57:47,0,0,0,0,0,0,0,0
2024-07-09 21:57:48,0,0,0,0,0,0,0,0
2024-07-09 21:57:49,0.378,27.7,0,0,0,0,0,0
2024-07-09 21:57:50,0,0,0,0,0,0,0,0
2024-07-09 21:57:51,0,0,0,0,0,0,0,0
2024-07-09 21:57:52,0.414,28.4,0,0,0,0,0,0
2024-07-09 21:57:53,0,0,0,0,0,0,0,0
2024-07-09 21:57:54,0,0,0,0,0,0,0,0
2024-07-09 21:57:55,0.462,26.1,0,0,0,0,0,0
2024-07-09 21:57:56,0,0,0,0,0,0,0,0
2024-07-09 21:57:57,0,0,0,0,0,0,0,0
2024-07-09 21:57:58,0.375,30.7,0,0,0,0,0,0
2024-07-09 21:57:59,0,0,0,0,0,0,0,0
2024-07-09 21:58:00,0,0,0,0,0,0,0,0
2024-07-09 21:58:01,0.456,24.6,0,0,0,0,0,0
2024-07-09 21:58:02,0,0,0,0,0,0,0,0
2024-07-09 21:58:03,0,0,0,0,0,0,0,0
2024-07-09 21:58:04,0.333,27.2,0,0,0,0,0,0
2024-07-09 21:58:05,0,0,0,0,0,0,0,0
2024-07-09 21:58:06,0,0,0,0,0,0,0,0
2024-07-09 21:58:07,0.450,32.1,0,0,0,0,0,0
2024-07-09 21:58:08,0,0,0,0,0,0,0,0
2024-07-09 21:58:09,0,0,0,0,0,0,0,0
2024-07-09 21:58:10,0.399,26.8,0,0,0,0,0,0
2024-07-09 21:58:11,0,0,0,0,0,0,0,0
2024-07-09 21:58:12,0,0,0,0,0,0,0,0
2024-07-09 21:58:13,0.426,26.6,0,0,0,0,0,0
2024-07-09 21:58:14,0,0,0,0,0,0,0,0
2024-07-09 21:58:15,0,0,0,0,0,0,0,0
2024-07-09 21:58:16,0.462,28.7,0,0,0,0,0,0
2024-07-09 21:58:17,0,0,0,0,0,0,0,0
2024-07-09 21:58:18,0,0,0,0,0,0,0,0
2024-07-09 21:58:19,0.336,32.9,0,0,0,0,0,0
2024-07-09 21:58:20,0,0,0,0,0,0,0,0
2024-07-09 21:58:21,0,0,0,0,0,0,0,0
2024-07-09 21:58:22,0.420,30.2,0,0,0,0,0,0
2024-07-09 21:58:23,0,0,0,0,0,0,0,0
2024-07-09 21:58:24,0,0,0,0,0,0,0,0
2024-07-09 21:58:25,0.420,26.1,0,0,0,0,0,0
2024-07-09 21:58:26,0,0,0,0,0,0,0,0
2024-07-09 21:58:27,0,0,0,0,0,0,0,0
2024-07-09 21:58:28,0.459,27.6,0,0,0,0,0,0
2024-07-09 21:58:29,0,0,0,0,0,0,0,0
2024-07-09 21:58:30,0,0,0,0,0,0,0,0
2024-07-09 21:58:31,0.420,27.5,0,0,0,0,0,0
2024-07-09 21:58:32,0,0,0,0,0,0,0,0
2024-07-09 21:58:33,0,0,0,0,0,0,0,0
2024-07-09 21:58:34,0.375,29.0,0,0,0,0,0,0
2024-07-09 21:58:35,0,0,0,0,0,0,0,0
2024-07-09 21:58:36,0,0,0,0,0,0,0,0
2024-07-09 21:58:37,0.363,8.95,0,0,0,0,0,0
2024-07-09 21:58:38,0,0,0,0,0,0,0,0
2024-07-09 21:58:39,0,0,0,0,0,0,0,0
2024-07-09 21:58:40,0,0,0,0,0,0,0,0
2024-07-09 21:58:41,0,0,0,0,0,0,0,0
2024-07-09 21:58:42,0,0,0,0,0,0,0,0
2024-07-09 21:58:43,0,0,0,0,0,0,0,0
2024-07-09 21:58:44,0,0,0,0,0,0,0,0
2024-07-09 21:58:45,0,0,0,0,0,0,0,0
2024-07-09 21:58:46,0,0,0,0,0,0,0,0
2024-07-09 21:58:47,0,0,0,0,0,0,0,0
2024-07-09 21:58:48,0,0,0,0,0,0,0,0
2024-07-09 21:58:49,0,0,0,0,0,0,0,0
2024-07-09 21:58:50,0,0,0,0,0,0,0,0
2024-07-09 21:58:51,0,0,0,0,0,0,0,0
2024-07-09 21:58:52,0,0.381,0,0,0,0,0,0
2024-07-09 21:58:53,0,0,0,0,0,0,0,0
2024-07-09 21:58:54,0,0,0,0,0,0,0,0
2024-07-09 21:58:55,0,0.390,0,0,0,0,0,0
2024-07-09 21:58:56,0,0,0,0,0,0,0,0
2024-07-09 21:58:57,0,0,0,0,0,0,0,0
2024-07-09 21:58:58,0,0.390,0,0,0,0,0,0
2024-07-09 21:58:59,0,0,0,0,0,0,0,0
2024-07-09 21:59:00,0,0,0,0,0,0,0,0
2024-07-09 21:59:01,0,0.420,0,0,0,0,0,0
2024-07-09 21:59:02,0,0,0,0,0,0,0,0
2024-07-09 21:59:03,0,0,0,0,0,0,0,0
2024-07-09 21:59:04,0,0.408,0,0,0,0,0,0
2024-07-09 21:59:05,0,0,0,0,0,0,0,0
2024-07-09 21:59:06,0,0,0,0,0,0,0,0
2024-07-09 21:59:07,0,0.423,0,0,0,0,0,0
2024-07-09 21:59:08,0,0,0,0,0,0,0,0
2024-07-09 21:59:09,0,0,0,0,0,0,0,0
2024-07-09 21:59:10,0,0.447,0,0,0,0,0,0
2024-07-09 21:59:11,0,0,0,0,0,0,0,0
2024-07-09 21:59:12,0,0,0,0,0,0,0,0
2024-07-09 21:59:13,0,0.378,0,0,0,0,0,0
2024-07-09 21:59:14,0,0,0,0,0,0,0,0
2024-07-09 21:59:15,0,0,0,0,0,0,0,0
2024-07-09 21:59:16,0,0.492,0,0,0,0,0,0
2024-07-09 21:59:17,0,0,0,0,0,0,0,0
2024-07-09 21:59:18,0,0,0,0,0,0,0,0
2024-07-09 21:59:19,0,0.306,0,0,0,0,0,0
2024-07-09 21:59:20,0,0,0,0,0,0,0,0
2024-07-09 21:59:21,0,0,0,0,0,0,0,0
2024-07-09 21:59:22,0,0.429,0,0,0,0,0,0
2024-07-09 21:59:23,0,0,0,0,0,0,0,0
2024-07-09 21:59:24,0,0,0,0,0,0,0,0
2024-07-09 21:59:25,0,0.456,0,0,0,0,0,0
2024-07-09 21:59:26,0,0,0,0,0,0,0,0
2024-07-09 21:59:27,0,0,0,0,0,0,0,0
2024-07-09 21:59:28,0,0.375,0,0,0,0,0,0
2024-07-09 21:59:29,0,0,0,0,0,0,0,0
2024-07-09 21:59:30,0,0,0,0,0,0,0,0
2024-07-09 21:59:31,0,0.495,0,0,0,0,0,0
2024-07-09 21:59:32,0,0,0,0,0,0,0,0
2024-07-09 21:59:33,0,0,0,0,0,0,0,0
2024-07-09 21:59:34,0.342,0.345,0,0,0,0,0,0
2024-07-09 21:59:35,0,0,0,0,0,0,0,0
2024-07-09 21:59:36,0,0,0,0,0,0,0,0
2024-07-09 21:59:37,0.405,32.6,0,0,0,0,0,0
2024-07-09 21:59:38,0,0,0,0,0,0,0,0
2024-07-09 21:59:39,0,0,0,0,0,0,0,0
2024-07-09 21:59:40,0.423,41.9,0,0,0,0,0,0
2024-07-09 21:59:41,0,0,0,0,0,0,0,0
2024-07-09 21:59:42,0,0,0,0,0,0,0,0
2024-07-09 21:59:43,0.411,37.4,0,0,0,0,0,0
2024-07-09 21:59:44,0,0,0,0,0,0,0,0
2024-07-09 21:59:45,0,0,0,0,0,0,0,0
2024-07-09 21:59:46,0.429,43.0,0,0,0,0,0,0
2024-07-09 21:59:47,0,0,0,0,0,0,0,0
2024-07-09 21:59:48,0,0,0,0,0,0,0,0
2024-07-09 21:59:49,0.390,39.9,0,0,0,0,0,0
2024-07-09 21:59:50,0,0,0,0,0,0,0,0
2024-07-09 21:59:51,0,0,0,0,0,0,0,0
2024-07-09 21:59:52,0.441,40.1,0,0,0,0,0,0
2024-07-09 21:59:53,0,0,0,0,0,0,0,0
2024-07-09 21:59:54,0,0,0,0,0,0,0,0
2024-07-09 21:59:55,0.408,42.9,0,0,0,0,0,0
2024-07-09 21:59:56,0,0,0,0,0,0,0,0
2024-07-09 21:59:57,0,0,0,0,0,0,0,0
2024-07-09 21:59:58,0.423,39.5,0,0,0,0,0,0
2024-07-09 21:59:59,0,0,0,0,0,0,0,0
2024-07-09 22:00:00,0,0,0,0,0,0,0,0
2024-07-09 22:00:01,0.435,40.7,0,0,0,0,0,0
2024-07-09 22:00:02,0,0,0,0,0,0,0,0
2024-07-09 22:00:03,0,0,0,0,0,0,0,0
2024-07-09 22:00:04,0.396,38.2,0,0,0,0,0,0
2024-07-09 22:00:05,0,0,0,0,0,0,0,0
2024-07-09 22:00:06,0,0,0,0,0,0,0,0
2024-07-09 22:00:07,0.444,40.9,0,0,0,0,0,0
2024-07-09 22:00:08,0,0,0,0,0,0,0,0
2024-07-09 22:00:09,0,0,0,0,0,0,0,0
2024-07-09 22:00:10,0.411,39.9,0,0,0,0,0,0
2024-07-09 22:00:11,0,0,0,0,0,0,0,0
2024-07-09 22:00:12,0,0,0,0,0,0,0,0
2024-07-09 22:00:13,0.432,37.7,0,0,0,0,0,0
2024-07-09 22:00:14,0,0,0,0,0,0,0,0
2024-07-09 22:00:15,0,0,0,0,0,0,0,0
2024-07-09 22:00:16,0.450,38.4,0,0,0,0,0,0
2024-07-09 22:00:17,0,0,0,0,0,0,0,0
2024-07-09 22:00:18,0,0,0,0,0,0,0,0
2024-07-09 22:00:19,0.345,44.1,0,0,0,0,0,0
2024-07-09 22:00:20,0,0,0,0,0,0,0,0
2024-07-09 22:00:21,0,0,0,0,0,0,0,0
2024-07-09 22:00:22,0.390,42.6,0,0,0,0,0,0
2024-07-09 22:00:23,0,0,0,0,0,0,0,0
2024-07-09 22:00:24,0,0,0,0,0,0,0,0
2024-07-09 22:00:25,0.489,41.6,0,0,0,0,0,0
2024-07-09 22:00:26,0,0,0,0,0,0,0,0
2024-07-09 22:00:27,0,0,0,0,0,0,0,0
2024-07-09 22:00:28,0.417,37.9,0,0,0,0,0,0
2024-07-09 22:00:29,0,0,0,0,0,0,0,0
2024-07-09 22:00:30,0,0,0,0,0,0,0,0
2024-07-09 22:00:31,0.408,37.2,0,0,0,0,0,0
